,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Component 3,Role 3,Mole Fraction 3,Exact Amount 3,OsmoticCoefficient Value (),OsmoticCoefficient Uncertainty (),Density Value (g / ml),Density Uncertainty (g / ml),Source
947,776b3df9c55f40908a83a0b22f887945,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.01188219440720728,,CC(C)O,Solvent,0.9881178055927927,,,,,,0.8,1.0,,,10.1016/j.jct.2009.06.024
948,9fca94311fe84297b6104a86d9a4ec05,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.018028147132305324,,CC(C)O,Solvent,0.9819718528676946,,,,,,0.734,1.0,,,10.1016/j.jct.2009.06.024
949,7b4fdb5e130a426ba8e40ad03ad5bdba,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.023771776360563712,,CC(C)O,Solvent,0.9762282236394362,,,,,,0.686,1.0,,,10.1016/j.jct.2009.06.024
950,21569ebb53aa40b8ace41358ada82d25,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.02884252244813881,,CC(C)O,Solvent,0.9711574775518611,,,,,,0.664,1.0,,,10.1016/j.jct.2009.06.024
951,5b8d7f760d8048f682e79f1d93a735e6,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0407668604005544,,CC(C)O,Solvent,0.9592331395994455,,,,,,0.61,1.0,,,10.1016/j.jct.2009.06.024
952,efabc0f881534b6b95f575c278ec66d7,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.055092371252151086,,CC(C)O,Solvent,0.944907628747849,,,,,,0.575,1.0,,,10.1016/j.jct.2009.06.024
953,843a057f49f74c759e1966860d16b087,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.07116852247294703,,CC(C)O,Solvent,0.928831477527053,,,,,,0.553,1.0,,,10.1016/j.jct.2009.06.024
954,9d96cdbb57cb424e91fa881a4bb1ba79,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.09072417969323342,,CC(C)O,Solvent,0.9092758203067666,,,,,,0.536,1.0,,,10.1016/j.jct.2009.06.024
955,e87573c3b111401e852fcc110b3c1ba3,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.11020669202391899,,CC(C)O,Solvent,0.8897933079760809,,,,,,0.518,1.0,,,10.1016/j.jct.2009.06.024
956,c28c2ab736a0438e97ded28c491fc1db,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.12941874414365523,,CC(C)O,Solvent,0.8705812558563446,,,,,,0.504,1.0,,,10.1016/j.jct.2009.06.024
957,4213d5e023ca40f4891610380af2b2d2,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.14539843539369704,,CC(C)O,Solvent,0.854601564606303,,,,,,0.495,1.0,,,10.1016/j.jct.2009.06.024
958,899162b51aca4261a825f33be2ad8bcc,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.16631409430593042,,CC(C)O,Solvent,0.8336859056940694,,,,,,0.482,1.0,,,10.1016/j.jct.2009.06.024
959,a9339ba54e49478fabf3091aa731c6ba,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.1821749595140651,,CC(C)O,Solvent,0.8178250404859349,,,,,,0.478,1.0,,,10.1016/j.jct.2009.06.024
960,5b2c675e15304be3b6b138a012835113,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.0013893409401394368,,CCO,Solvent,0.9986106590598605,,,,,,0.845,1.0,,,10.1016/j.jct.2009.06.024
961,0188ac71bc5d4e7285971496ac6dc252,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.002279796780790156,,CCO,Solvent,0.9977202032192097,,,,,,0.766,1.0,,,10.1016/j.jct.2009.06.024
962,2621d944e0f940c68a1b267feac91b7e,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.003658241290781478,,CCO,Solvent,0.9963417587092186,,,,,,0.74,1.0,,,10.1016/j.jct.2009.06.024
963,a188ec956fd342ebae717b0bcdc4aa3d,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.004613128817336811,,CCO,Solvent,0.9953868711826631,,,,,,0.69,1.0,,,10.1016/j.jct.2009.06.024
964,a4ac6688069944d8aaea017ba9edbaa7,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.009138662718967069,,CCO,Solvent,0.9908613372810331,,,,,,0.615,1.0,,,10.1016/j.jct.2009.06.024
965,44ee61cf220746dab6a61b0f911e6bd6,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.013681497293830037,,CCO,Solvent,0.9863185027061699,,,,,,0.571,1.0,,,10.1016/j.jct.2009.06.024
966,0ced3f5154174ac49b2acc35f85298da,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.018138456018784506,,CCO,Solvent,0.9818615439812155,,,,,,0.567,1.0,,,10.1016/j.jct.2009.06.024
967,c4e9e9c708ef4f089e1fa9a3f72fa0b0,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.022652136925330885,,CCO,Solvent,0.9773478630746691,,,,,,0.542,1.0,,,10.1016/j.jct.2009.06.024
968,7ce2416521aa40978a7b3ac47d0c92b4,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.0305916581206589,,CCO,Solvent,0.9694083418793411,,,,,,0.512,1.0,,,10.1016/j.jct.2009.06.024
969,e0a0a6c894b14fb4ba63844c374ac301,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.043281409345138695,,CCO,Solvent,0.9567185906548614,,,,,,0.498,1.0,,,10.1016/j.jct.2009.06.024
970,1d60afac2dcf4199bd4259bfa1a83b10,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.05442556149011614,,CCO,Solvent,0.9455744385098838,,,,,,0.487,1.0,,,10.1016/j.jct.2009.06.024
971,ffdb31f8987a496da1b4482735efe4f0,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.07131939776461342,,CCO,Solvent,0.9286806022353865,,,,,,0.463,1.0,,,10.1016/j.jct.2009.06.024
972,7d37d7ad662e49398ecad71df18f184a,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.08669501754920836,,CCO,Solvent,0.9133049824507916,,,,,,0.452,1.0,,,10.1016/j.jct.2009.06.024
973,2b099341c407415384b85a62151f3ef1,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.10308441250257835,,CCO,Solvent,0.8969155874974216,,,,,,0.433,1.0,,,10.1016/j.jct.2009.06.024
974,34c11b675e9d4314840e423f3a1e31bf,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.11751684316779105,,CCO,Solvent,0.882483156832209,,,,,,0.426,1.0,,,10.1016/j.jct.2009.06.024
975,8cd778cca2df47d985828a26fa82bff2,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.1314330808475929,,CCO,Solvent,0.868566919152407,,,,,,0.432,1.0,,,10.1016/j.jct.2009.06.024
976,b02ae964f6a34c4aa2d95acacf6ec09e,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.14517651777960078,,CCO,Solvent,0.8548234822203993,,,,,,0.429,1.0,,,10.1016/j.jct.2009.06.024
977,4f862d2fca41489294e14653f2b31b58,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.002894204477798553,,CCCO,Solvent,0.9971057955222012,,,,,,0.831,1.0,,,10.1016/j.jct.2009.06.024
978,d1ec82f9d35c43db8215d059adae748e,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.0061992267750832445,,CCCO,Solvent,0.9938007732249168,,,,,,0.786,1.0,,,10.1016/j.jct.2009.06.024
979,44bf94e5e7b841a494b2c934c81a3097,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.011753090998065941,,CCCO,Solvent,0.9882469090019339,,,,,,0.704,1.0,,,10.1016/j.jct.2009.06.024
980,1a006f89a51a4f2abcea0eb5b326a0d3,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.0168678164183207,,CCCO,Solvent,0.9831321835816793,,,,,,0.672,1.0,,,10.1016/j.jct.2009.06.024
981,14509a63f7e648b890c7d80f234c60ae,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.022797177648368427,,CCCO,Solvent,0.9772028223516314,,,,,,0.66,1.0,,,10.1016/j.jct.2009.06.024
982,f64c7d6fa099482d8bbbaf54d46a76eb,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.02854770354835724,,CCCO,Solvent,0.9714522964516427,,,,,,0.643,1.0,,,10.1016/j.jct.2009.06.024
983,63dd0e2c6a8640889accb8147cd4b99d,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.04006963164455242,,CCCO,Solvent,0.9599303683554474,,,,,,0.628,1.0,,,10.1016/j.jct.2009.06.024
984,97c3d64ade194cbdb4910ab88af8a920,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.052779509175940695,,CCCO,Solvent,0.9472204908240592,,,,,,0.605,1.0,,,10.1016/j.jct.2009.06.024
985,3cbdc17c96984bb09a847e3a773dd18f,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.0785901125705548,,CCCO,Solvent,0.9214098874294452,,,,,,0.577,1.0,,,10.1016/j.jct.2009.06.024
986,0366fce49cc445cd98c37f7ba935e9a8,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.09111652799699192,,CCCO,Solvent,0.908883472003008,,,,,,0.567,1.0,,,10.1016/j.jct.2009.06.024
987,87f596a9741f43258acc4f07c5ee4680,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.11242311599507562,,CCCO,Solvent,0.8875768840049242,,,,,,0.555,1.0,,,10.1016/j.jct.2009.06.024
988,cab3f119369c4804a5ca2e0408db489a,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.13121867497020023,,CCCO,Solvent,0.8687813250297997,,,,,,0.538,1.0,,,10.1016/j.jct.2009.06.024
989,a76863674b1a4022bca17a03971f0efa,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.14768338161416567,,CCCO,Solvent,0.8523166183858344,,,,,,0.536,1.0,,,10.1016/j.jct.2009.06.024
990,9ceb1563ce3443b2b232f04b99e26591,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.16536906295357903,,CCCO,Solvent,0.8346309370464209,,,,,,0.521,1.0,,,10.1016/j.jct.2009.06.024
991,bee3115a688743e6b4e40e35a2b80c99,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.18240400137132617,,CCCO,Solvent,0.8175959986286738,,,,,,0.515,1.0,,,10.1016/j.jct.2009.06.024
992,dcf4713e40ae4c438bba551a3b451c59,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.1965833651521844,,CCCO,Solvent,0.8034166348478156,,,,,,0.51,1.0,,,10.1016/j.jct.2009.06.024
993,ee4bc512fbfd4974b095630894e03aa1,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.004665567433032079,,CC(C)O,Solvent,0.9953344325669679,,,,,,0.93,1.0,,,10.1016/j.jct.2009.06.024
994,e49b4c2aa6b74213b3a2e4b0804c1624,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.006311983855776359,,CC(C)O,Solvent,0.9936880161442235,,,,,,0.888,1.0,,,10.1016/j.jct.2009.06.024
995,4addf1f33b0349d6a43b82d00edfe206,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.011483038460978225,,CC(C)O,Solvent,0.9885169615390217,,,,,,0.808,1.0,,,10.1016/j.jct.2009.06.024
996,09277dcf364f47feb11cfcd724cff842,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.01564651424088148,,CC(C)O,Solvent,0.9843534857591183,,,,,,0.759,1.0,,,10.1016/j.jct.2009.06.024
997,74494e03d9e0473aba25faabbbc080ed,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.023009461830181672,,CC(C)O,Solvent,0.9769905381698184,,,,,,0.689,1.0,,,10.1016/j.jct.2009.06.024
998,b451cf8642784b43a2cca3f9f2958f8a,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.029001196979431938,,CC(C)O,Solvent,0.970998803020568,,,,,,0.666,1.0,,,10.1016/j.jct.2009.06.024
999,c2790fe3e0ed4b3692710341ec660fd6,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.040396237919675636,,CC(C)O,Solvent,0.9596037620803242,,,,,,0.629,1.0,,,10.1016/j.jct.2009.06.024
1000,99387413523a4971baa14fbb8ac2dd2e,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.055119198568117644,,CC(C)O,Solvent,0.9448808014318822,,,,,,0.594,1.0,,,10.1016/j.jct.2009.06.024
1001,63bea994550646e984803526c0248859,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.07129293604386835,,CC(C)O,Solvent,0.9287070639561317,,,,,,0.554,1.0,,,10.1016/j.jct.2009.06.024
1002,aac130567ca4407fae05d1994b3131ba,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.09178621351024172,,CC(C)O,Solvent,0.9082137864897583,,,,,,0.519,1.0,,,10.1016/j.jct.2009.06.024
1003,1558712c3bca4b3f804415e978c15959,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.1098687498667795,,CC(C)O,Solvent,0.8901312501332205,,,,,,0.515,1.0,,,10.1016/j.jct.2009.06.024
1004,f3162edabe2c45b3847c18a71663c722,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.1332821247950427,,CC(C)O,Solvent,0.8667178752049571,,,,,,0.504,1.0,,,10.1016/j.jct.2009.06.024
1005,fe0af0a680ef488393f7df03b13b8ada,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.15156842735627804,,CC(C)O,Solvent,0.8484315726437219,,,,,,0.49,1.0,,,10.1016/j.jct.2009.06.024
1006,78277c49154e40a586d1f523fd3a608a,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.16604669208571265,,CC(C)O,Solvent,0.8339533079142872,,,,,,0.487,1.0,,,10.1016/j.jct.2009.06.024
1007,4e575660e5834a48b41152df8ab5b79f,323.15,101.0,Liquid,2,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Solvent,0.182158881582467,,CC(C)O,Solvent,0.817841118417533,,,,,,0.48,1.0,,,10.1016/j.jct.2009.06.024
1008,05578074e2c0423e931c7d6f7d7c37f2,323.15,101.0,Liquid,2,CCCO,Solvent,0.020280636970767804,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.9797193630292322,,,,,,0.796,0.007,,,10.1016/j.jct.2011.03.012
1009,c71ed164e8d2417eaa2a96624a95ea03,323.15,101.0,Liquid,2,CCCO,Solvent,0.03394700886650007,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.9660529911335001,,,,,,0.729,0.0075,,,10.1016/j.jct.2011.03.012
1010,4bebf93fdb274e79aac87ab93bc4a22b,323.15,101.0,Liquid,2,CCCO,Solvent,0.04166355196934681,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.9583364480306532,,,,,,0.661,0.0085,,,10.1016/j.jct.2011.03.012
1011,03dab28e012b4dc3b41f5c99568faee0,323.15,101.0,Liquid,2,CCCO,Solvent,0.07723696516090255,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.9227630348390974,,,,,,0.565,0.01,,,10.1016/j.jct.2011.03.012
1012,1b2a57d18fab41aaa773524739bc181a,323.15,101.0,Liquid,2,CCCO,Solvent,0.10936467872387264,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.8906353212761273,,,,,,0.498,0.0105,,,10.1016/j.jct.2011.03.012
1013,d68bb29d056646b6b37cd96125045f5f,323.15,101.0,Liquid,2,CCCO,Solvent,0.1425647881897453,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.8574352118102547,,,,,,0.455,0.0115,,,10.1016/j.jct.2011.03.012
1014,62e94400a2204c5bae56ca17dcfe0526,323.15,101.0,Liquid,2,CCCO,Solvent,0.16615006701826843,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.8338499329817317,,,,,,0.416,0.012,,,10.1016/j.jct.2011.03.012
1015,495d31cfeb234603968fee0442bbf20d,323.15,101.0,Liquid,2,CCCO,Solvent,0.24551981433217834,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.7544801856678218,,,,,,0.305,0.0135,,,10.1016/j.jct.2011.03.012
1016,1eeb7f26a0614cadb8b930ed595bdddd,323.15,101.0,Liquid,2,CCCO,Solvent,0.30852076872653417,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.6914792312734659,,,,,,0.27,0.014,,,10.1016/j.jct.2011.03.012
1017,3d7aa462eab64890aa5da54d42f66076,323.15,101.0,Liquid,2,CCCO,Solvent,0.361364548317458,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.638635451682542,,,,,,0.243,0.0145,,,10.1016/j.jct.2011.03.012
1018,e45070e63e58453bb6aec1559f27282e,323.15,101.0,Liquid,2,CCCO,Solvent,0.410046926711709,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.589953073288291,,,,,,0.212,0.0155,,,10.1016/j.jct.2011.03.012
1019,e1c1ff965b8d4fa2b300d7069e1a0258,323.15,101.0,Liquid,2,CCCO,Solvent,0.46700461149628,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.5329953885037201,,,,,,0.18,0.016,,,10.1016/j.jct.2011.03.012
1020,c96b6939d3df48e0bc84d817d60320e3,323.15,101.0,Liquid,2,CCCO,Solvent,0.5264085155204407,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.4735914844795594,,,,,,0.158,0.0165,,,10.1016/j.jct.2011.03.012
1021,64bd7d525cff44b283b4aefaa91a6227,323.15,101.0,Liquid,2,CCCO,Solvent,0.5670992642606422,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.43290073573935783,,,,,,0.146,0.0165,,,10.1016/j.jct.2011.03.012
1022,a74698c75fa3435881ba093abeb0a7c3,323.15,101.0,Liquid,2,CC(C)O,Solvent,0.018361315330290173,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.9816386846697098,,,,,,0.916,0.006,,,10.1016/j.jct.2011.03.012
1023,975b56b91fc548029e2a57fa93ea5ab8,323.15,101.0,Liquid,2,CC(C)O,Solvent,0.029986722309098334,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.9700132776909016,,,,,,0.87,0.0065,,,10.1016/j.jct.2011.03.012
1024,475d309340964045aa94bc8c3514f8bd,323.15,101.0,Liquid,2,CC(C)O,Solvent,0.0398993224290107,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.9601006775709895,,,,,,0.795,0.007,,,10.1016/j.jct.2011.03.012
1025,7c903ae8241b4d97a67f68eba801b066,323.15,101.0,Liquid,2,CC(C)O,Solvent,0.07345638258394063,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.9265436174160595,,,,,,0.625,0.009,,,10.1016/j.jct.2011.03.012
1026,3c92305b8db6446fa5d52a9a9bd05c83,323.15,101.0,Liquid,2,CC(C)O,Solvent,0.11063550967730001,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.8893644903227,,,,,,0.538,0.01,,,10.1016/j.jct.2011.03.012
1027,00e88201d21e4ec192680e282b735bbe,323.15,101.0,Liquid,2,CC(C)O,Solvent,0.1365679260520909,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.8634320739479092,,,,,,0.473,0.011,,,10.1016/j.jct.2011.03.012
1028,5a485a0802fd401b983beb3373f1e816,323.15,101.0,Liquid,2,CC(C)O,Solvent,0.1663132843438912,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.833686715656109,,,,,,0.432,0.0115,,,10.1016/j.jct.2011.03.012
1029,20cdeabe6cdf402f9de2fad4c0c1e6e5,323.15,101.0,Liquid,2,CC(C)O,Solvent,0.21802330013944546,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.7819766998605546,,,,,,0.365,0.0125,,,10.1016/j.jct.2011.03.012
1030,31009611001f418f98b24bd05fb78517,323.15,101.0,Liquid,2,CC(C)O,Solvent,0.305400832516037,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.694599167483963,,,,,,0.306,0.0135,,,10.1016/j.jct.2011.03.012
1031,bf1bdb6e07e84e7e9aa889829e49f733,323.15,101.0,Liquid,2,CC(C)O,Solvent,0.3742654869401941,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.625734513059806,,,,,,0.264,0.0145,,,10.1016/j.jct.2011.03.012
1032,8128d717521b48b4919ccd149e009ac6,323.15,101.0,Liquid,2,CC(C)O,Solvent,0.47647149664431754,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.5235285033556826,,,,,,0.198,0.0155,,,10.1016/j.jct.2011.03.012
1033,a3612802c9724724bde050717057280e,323.15,101.0,Liquid,2,CC(C)O,Solvent,0.5163427793138474,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.48365722068615274,,,,,,0.18,0.016,,,10.1016/j.jct.2011.03.012
1034,f8ee807c7ed24de48584218e246b99d0,323.15,101.0,Liquid,2,CC(C)O,Solvent,0.5598519414344243,,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.44014805856557576,,,,,,0.162,0.016,,,10.1016/j.jct.2011.03.012
1035,3acda1bed8b24f57b6a5cb73c0e978d1,323.15,101.0,Liquid,2,CCCO,Solvent,0.01646489570710967,,CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.9835351042928903,,,,,,0.894,0.0065,,,10.1016/j.jct.2011.03.012
1036,81ac3a936f194bc3a4b1582943690bfd,323.15,101.0,Liquid,2,CCCO,Solvent,0.030114005457756894,,CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.969885994542243,,,,,,0.765,0.0075,,,10.1016/j.jct.2011.03.012
1037,90fac8e8dc7b4b8893ea16c4a090112c,323.15,101.0,Liquid,2,CCCO,Solvent,0.041233236175466724,,CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.9587667638245332,,,,,,0.691,0.008,,,10.1016/j.jct.2011.03.012
1038,792aa6f5a19b4c9c95deea8d1b4a771b,323.15,101.0,Liquid,2,CCCO,Solvent,0.07325135117639048,,CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.9267486488236095,,,,,,0.608,0.009,,,10.1016/j.jct.2011.03.012
1039,0822b7d85c9649e08b23f24d070e0d94,323.15,101.0,Liquid,2,CCCO,Solvent,0.10443714719290478,,CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.8955628528070952,,,,,,0.55,0.01,,,10.1016/j.jct.2011.03.012
1040,002133f5fefe4795b8bf9ccc7c9dd231,323.15,101.0,Liquid,2,CCCO,Solvent,0.13444354812198633,,CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Solvent,0.8655564518780137,,,,,,0.474,0.011,,,10.1016/j.jct.2011.03.012
