Id,Temperature (K),Pressure (kPa),N Components,Component 1,IUPAC1,Role 1,Mole Fraction 1,Component 2,IUPAC2,Role 2,Mole Fraction 2,Component 3,IUPAC3,Role 3,Mole Fraction 3,OsmoticCoefficient Value (),OsmoticCoefficient Uncertainty (),Source
601703b6c21e4399aeec08e3fb838216,298.15,101.0,3,CC(C)[C@H](N)C(=O)O,(2S)-2-amino-3-methylbutanoic acid,Solvent,0.0088482577664442,O=S(=O)([O-])[O-].[Na+].[Na+],disodium;sulfate,Solvent,0.0088482577664442,O,oxidane,Solvent,0.9823034844671116,0.786,0.0065,10.1016/j.jct.2013.08.018
d27dbb31596f4b64aa2879e3e8603b17,298.15,101.0,2,O=S(=O)([O-])[O-].[Na+].[Na+],disodium;sulfate,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.642,0.008,10.1016/j.jct.2013.08.018
05ad2d9cab0346a1921dea4947fd9137,298.15,101.0,3,CC(C)[C@H](N)C(=O)O,(2S)-2-amino-3-methylbutanoic acid,Solvent,0.003526820619403,O=S(=O)([O-])[O-].[Na+].[Na+],disodium;sulfate,Solvent,0.0176341030970154,O,oxidane,Solvent,0.9788390762835814,0.661,0.008,10.1016/j.jct.2013.08.018
ffb13bccaf8d44238090dd1421c4ef31,298.15,101.0,3,CC(C)[C@H](N)C(=O)O,(2S)-2-amino-3-methylbutanoic acid,Solvent,0.0087706527699556,O=S(=O)([O-])[O-].[Na+].[Na+],disodium;sulfate,Solvent,0.0175413055399113,O,oxidane,Solvent,0.973688041690133,0.701,0.0075,10.1016/j.jct.2013.08.018
5bb98e6dd3974bdca94df7fa734e44b6,298.15,101.0,2,[Cl-].[Na+],sodium;chloride,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.927,0.005,10.1016/j.jct.2013.08.018
d5ccd9cb173744ad8e90df90138da958,298.15,101.0,2,[Cl-].[Na+],sodium;chloride,Solvent,0.0512747768294498,O,oxidane,Solvent,0.9487252231705502,,,,,1.051,0.005,10.1016/j.jct.2013.08.018
e3a639ee09624d209780b4ca1d434d38,298.15,101.0,2,[Cl-].[Na+],sodium;chloride,Solvent,0.0512747768294498,O,oxidane,Solvent,0.9487252231705502,,,,,1.047,0.005,10.1016/j.jct.2013.08.018
59d7ba3583bc440db422760c9bc75b28,298.15,101.0,2,[Cl-].[Na+],sodium;chloride,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.925,0.005,10.1016/j.jct.2013.08.018
4e1e180a9f1f4fe9968f10b28b5c54ca,298.15,101.0,2,[Cl-].[K+],potassium;chloride,Solvent,0.0089272483610882,O,oxidane,Solvent,0.9910727516389116,,,,,0.905,0.0055,10.1016/j.jct.2013.08.018
6896a86bd22c462980f8a33b123b3ff7,298.15,101.0,2,[Cl-].[K+],potassium;chloride,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.915,0.005,10.1016/j.jct.2013.08.018
3cf590e9d59f474c92bd91b45cb68fb2,298.15,101.0,2,[Cl-].[K+],potassium;chloride,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.895,0.0055,10.1016/j.jct.2013.08.018
f074c355b12a422bb4ed94f19ee75a96,298.15,101.0,2,[Cl-].[K+],potassium;chloride,Solvent,0.0512747768294498,O,oxidane,Solvent,0.9487252231705502,,,,,0.938,0.005,10.1016/j.jct.2013.08.018
e53f7d0bf20a4171a67e9bd7bd0de9bd,298.15,101.0,2,[Cl-].[K+],potassium;chloride,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.897,0.0055,10.1016/j.jct.2013.08.018
5580b67645774db9b09b2184877f75cc,298.15,101.0,2,[Cl-].[K+],potassium;chloride,Solvent,0.0512747768294498,O,oxidane,Solvent,0.9487252231705502,,,,,0.935,0.005,10.1016/j.jct.2013.08.018
14d7894fe47344ac81963edc8a598de3,298.15,101.0,2,[Cl-].[K+],potassium;chloride,Solvent,0.0512747768294498,O,oxidane,Solvent,0.9487252231705502,,,,,0.936,0.005,10.1016/j.jct.2013.08.018
2505116f9d094917a7c78b9e79ece87d,298.15,101.0,2,O=[N+]([O-])[O-].[Na+],sodium;nitrate,Solvent,0.0089272483610882,O,oxidane,Solvent,0.9910727516389116,,,,,0.895,0.0055,10.1016/j.jct.2013.08.018
b41868663f8d4a7490602913689ba311,298.15,101.0,2,O=[N+]([O-])[O-].[Na+],sodium;nitrate,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.865,0.0055,10.1016/j.jct.2013.08.018
23a932aa865846d2b2f19cdd6d6fb51e,298.15,101.0,2,O=[N+]([O-])[O-].[Na+],sodium;nitrate,Solvent,0.0089272483610882,O,oxidane,Solvent,0.9910727516389116,,,,,0.874,0.0055,10.1016/j.jct.2013.08.018
b1ac1f5817674a998ea1ff61cf5989fe,298.15,101.0,2,O=[N+]([O-])[O-].[Na+],sodium;nitrate,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.867,0.0055,10.1016/j.jct.2013.08.018
416c3e6a4a9d46fc90a0877ac595a00b,298.15,101.0,2,O=[N+]([O-])[O-].[Na+],sodium;nitrate,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.854,0.0055,10.1016/j.jct.2013.08.018
56be7db0bb7843f587b932990beeb464,298.15,101.0,2,O=[N+]([O-])[O-].[Na+],sodium;nitrate,Solvent,0.0512747768294498,O,oxidane,Solvent,0.9487252231705502,,,,,0.805,0.006,10.1016/j.jct.2013.08.018
8de44b75d85e4112ae59318182c19102,298.15,101.0,2,O=[N+]([O-])[O-].[Na+],sodium;nitrate,Solvent,0.0512747768294498,O,oxidane,Solvent,0.9487252231705502,,,,,0.806,0.006,10.1016/j.jct.2013.08.018
281618a3f6a64b31999924d65c069624,298.15,101.0,2,O=[N+]([O-])[O-].[Na+],sodium;nitrate,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.859,0.0055,10.1016/j.jct.2013.08.018
7036fa059dca4caea4863ef081464f15,298.15,101.0,2,O=[N+]([O-])[O-].[K+],potassium;nitrate,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.746,0.0065,10.1016/j.jct.2013.08.018
c539906ac4924fe89b04b933ed3eeabf,298.15,101.0,2,O=[N+]([O-])[O-].[K+],potassium;nitrate,Solvent,0.0512747768294498,O,oxidane,Solvent,0.9487252231705502,,,,,0.599,0.0085,10.1016/j.jct.2013.08.018
1d9fe71491a042b4a884451191d709ea,298.15,101.0,2,O=[N+]([O-])[O-].[K+],potassium;nitrate,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.744,0.0065,10.1016/j.jct.2013.08.018
d142af3d566f4b8cbc36825bb88d7267,298.15,101.0,2,O=[N+]([O-])[O-].[K+],potassium;nitrate,Solvent,0.0512747768294498,O,oxidane,Solvent,0.9487252231705502,,,,,0.597,0.0085,10.1016/j.jct.2013.08.018
28ddf9b411f84174a5b1039622b8835b,298.15,101.0,2,O=[N+]([O-])[O-].[K+],potassium;nitrate,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.747,0.0065,10.1016/j.jct.2013.08.018
e09901c5e58142a9b9ee71a4a9c6dcfb,298.15,101.0,2,O=[N+]([O-])[O-].[K+],potassium;nitrate,Solvent,0.0512747768294498,O,oxidane,Solvent,0.9487252231705502,,,,,0.598,0.0085,10.1016/j.jct.2013.08.018
9aaee94e08ac474b91d7430a7714809b,298.15,101.0,2,N.N.O=S(=O)(O)O,azane;sulfuric acid,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.643,0.008,10.1016/j.jct.2013.08.018
faadd9f6391a4e438642b70527349c5e,298.15,101.0,2,N.N.O=S(=O)(O)O,azane;sulfuric acid,Solvent,0.0512747768294498,O,oxidane,Solvent,0.9487252231705502,,,,,0.629,0.0085,10.1016/j.jct.2013.08.018
01fa287c681749239ada9db1ed632ce2,298.15,101.0,2,N.N.O=S(=O)(O)O,azane;sulfuric acid,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.64,0.008,10.1016/j.jct.2013.08.018
daca81ea14be4c509ee8c2a15c072713,298.15,101.0,2,N.N.O=S(=O)(O)O,azane;sulfuric acid,Solvent,0.0512747768294498,O,oxidane,Solvent,0.9487252231705502,,,,,0.627,0.0085,10.1016/j.jct.2013.08.018
e41094059c3f44cfa12d3f4242b97e4c,298.15,101.0,2,N.N.O=S(=O)(O)O,azane;sulfuric acid,Solvent,0.0512747768294498,O,oxidane,Solvent,0.9487252231705502,,,,,0.625,0.0085,10.1016/j.jct.2013.08.018
2516c9423f4e4fcc8f9a95f9f43112f4,298.15,101.0,2,N.N.O=S(=O)(O)O,azane;sulfuric acid,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.641,0.008,10.1016/j.jct.2013.08.018
db55089df495413196ae12a55488a182,298.15,101.0,2,[Cl-].[Li+],lithium;chloride,Solvent,0.0089272483610882,O,oxidane,Solvent,0.9910727516389116,,,,,0.928,0.005,10.1016/j.jct.2013.08.018
dc87323f177348ed97d722fab540dbc2,298.15,101.0,2,[Cl-].[Li+],lithium;chloride,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.987,0.005,10.1016/j.jct.2013.08.018
b8866eb1428242c1ac4cb8cbfa662bc5,298.15,101.0,2,[Cl-].[Li+],lithium;chloride,Solvent,0.0089272483610882,O,oxidane,Solvent,0.9910727516389116,,,,,0.955,0.005,10.1016/j.jct.2013.08.018
44fb3251d17041d79d40f5c35b356206,298.15,101.0,2,[Cl-].[Li+],lithium;chloride,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.978,0.005,10.1016/j.jct.2013.08.018
490815b1648c4b73abdbf9fba37aba83,298.15,101.0,2,[Br-].[Li+],lithium;bromide,Solvent,0.0089272483610882,O,oxidane,Solvent,0.9910727516389116,,,,,0.978,0.005,10.1016/j.jct.2013.08.018
cfa7f6702cd84c80bd40b6938ff7d982,298.15,101.0,2,[Br-].[Li+],lithium;bromide,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,1.035,0.005,10.1016/j.jct.2013.08.018
81c7f5a48ad94465bb7b8a2785b6c0f1,298.15,101.0,2,[Br-].[Li+],lithium;bromide,Solvent,0.0089272483610882,O,oxidane,Solvent,0.9910727516389116,,,,,0.97,0.005,10.1016/j.jct.2013.08.018
d4c18f01fa30432794b91f5c158a521c,298.15,101.0,2,[Br-].[Li+],lithium;bromide,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,1.038,0.005,10.1016/j.jct.2013.08.018
137bc3b5b6c34de3906ce93873665017,298.15,101.0,2,[I-].[Li+],lithium;iodide,Solvent,0.0089272483610882,O,oxidane,Solvent,0.9910727516389116,,,,,1.005,0.005,10.1016/j.jct.2013.08.018
0f0ab20cb2f846ff8a5793b795f5f5eb,298.15,101.0,2,[I-].[Li+],lithium;iodide,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,1.073,0.005,10.1016/j.jct.2013.08.018
edf75d57436f4763b3ffe14c11d72279,298.15,101.0,2,[I-].[Li+],lithium;iodide,Solvent,0.0089272483610882,O,oxidane,Solvent,0.9910727516389116,,,,,1.008,0.005,10.1016/j.jct.2013.08.018
13ec2e5f6b7844cf9045156f583b9b83,298.15,101.0,2,[I-].[Li+],lithium;iodide,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,1.014,0.005,10.1016/j.jct.2013.08.018
afc4b360d4194fa4be9a951517568a0f,298.15,101.0,2,[Br-].[Na+],sodium;bromide,Solvent,0.0089272483610882,O,oxidane,Solvent,0.9910727516389116,,,,,0.953,0.005,10.1016/j.jct.2013.08.018
3fbe1c7b92604dbdbd27e79002d959fa,298.15,101.0,2,[Br-].[Na+],sodium;bromide,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.959,0.005,10.1016/j.jct.2013.08.018
724f2a47bbc949938766ebba83f6a93f,298.15,101.0,2,[Br-].[Na+],sodium;bromide,Solvent,0.0089272483610882,O,oxidane,Solvent,0.9910727516389116,,,,,0.934,0.005,10.1016/j.jct.2013.08.018
5b3f6910e53c4967ab8f76b432ce68c5,298.15,101.0,2,[Br-].[Na+],sodium;bromide,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.971,0.005,10.1016/j.jct.2013.08.018
c589f0ed0cac41899c41bded5c5ce9b0,298.15,101.0,2,[I-].[Na+],sodium;iodide,Solvent,0.0089272483610882,O,oxidane,Solvent,0.9910727516389116,,,,,0.955,0.005,10.1016/j.jct.2013.08.018
88af11d50c984d33a20a786e638a7cbf,298.15,101.0,2,[I-].[Na+],sodium;iodide,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.985,0.005,10.1016/j.jct.2013.08.018
b3d18c94e6eb440db4e9edd2c775d199,298.15,101.0,2,[I-].[Na+],sodium;iodide,Solvent,0.0089272483610882,O,oxidane,Solvent,0.9910727516389116,,,,,0.95,0.005,10.1016/j.jct.2013.08.018
80b578b2b35d4c0eb414a0878ab5cce3,298.15,101.0,2,[I-].[Na+],sodium;iodide,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,1.004,0.005,10.1016/j.jct.2013.08.018
9dc223901a604cb188c394dce97885d1,298.15,101.0,2,[Br-].[K+],potassium;bromide,Solvent,0.0089272483610882,O,oxidane,Solvent,0.9910727516389116,,,,,0.907,0.0055,10.1016/j.jct.2013.08.018
54f1e199fd88428b9d9e67298305fadf,298.15,101.0,2,[Br-].[K+],potassium;bromide,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.919,0.005,10.1016/j.jct.2013.08.018
951a6be1a4c94dbda4677353e4212428,298.15,101.0,2,[Br-].[K+],potassium;bromide,Solvent,0.0089272483610882,O,oxidane,Solvent,0.9910727516389116,,,,,0.905,0.0055,10.1016/j.jct.2013.08.018
bd94cdb5993f4646aabb7e8cf2cd414a,298.15,101.0,2,[Br-].[K+],potassium;bromide,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.917,0.005,10.1016/j.jct.2013.08.018
7931bd68df244315a458341eaf12352e,298.15,101.0,2,[I-].[K+],potassium;iodide,Solvent,0.0089272483610882,O,oxidane,Solvent,0.9910727516389116,,,,,0.916,0.005,10.1016/j.jct.2013.08.018
47a45409888946d7bd3cabe2dc7cf1d1,298.15,101.0,2,[I-].[K+],potassium;iodide,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.934,0.005,10.1016/j.jct.2013.08.018
97c17303ee434dd4a915b04ed7b4dfe5,298.15,101.0,2,[I-].[K+],potassium;iodide,Solvent,0.0089272483610882,O,oxidane,Solvent,0.9910727516389116,,,,,0.923,0.005,10.1016/j.jct.2013.08.018
f7edae6573b847a99c46cb179b22a997,298.15,101.0,2,[I-].[K+],potassium;iodide,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.927,0.005,10.1016/j.jct.2013.08.018
2a78939e669c44e68206ac6bd14f2435,298.15,101.0,2,O=S(=O)([O-])[O-].[Na+].[Na+],disodium;sulfate,Solvent,0.0089272483610882,O,oxidane,Solvent,0.9910727516389116,,,,,0.717,0.007,10.1016/j.jct.2013.08.018
f42c05c8886145e59b8762824a74014e,298.15,101.0,2,O=S(=O)([O-])[O-].[Na+].[Na+],disodium;sulfate,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.658,0.008,10.1016/j.jct.2013.08.018
ae3d13fc6919453985e0b7de81685044,298.15,101.0,2,O=S(=O)([O-])[O-].[Na+].[Na+],disodium;sulfate,Solvent,0.0089272483610882,O,oxidane,Solvent,0.9910727516389116,,,,,0.69,0.0075,10.1016/j.jct.2013.08.018
fe3e1b9f789348d4ae84abba026b262b,298.15,101.0,2,O=S(=O)([O-])[O-].[Na+].[Na+],disodium;sulfate,Solvent,0.0176965155328884,O,oxidane,Solvent,0.9823034844671116,,,,,0.642,0.008,10.1016/j.jct.2013.08.018
088f963f74eb440eaccb089ce5df6594,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0025961225716665,CCO,ethanol,Solvent,0.9974038774283334,,,,,0.744,1.0,10.1016/j.jct.2009.06.024
839cb8955808425b90409a83b847946f,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.003370044917182,CCO,ethanol,Solvent,0.996629955082818,,,,,0.729,1.0,10.1016/j.jct.2009.06.024
730ad47951344b8e9dcd5bfd96bcf295,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0049690294847817,CCO,ethanol,Solvent,0.9950309705152184,,,,,0.701,1.0,10.1016/j.jct.2009.06.024
0e6f4f3a20814c90a7762b32ccb4fc2a,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0088219479668001,CCO,ethanol,Solvent,0.9911780520331998,,,,,0.623,1.0,10.1016/j.jct.2009.06.024
bee9515fc01e4cd59f2c2a12b204d130,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0144159441743314,CCO,ethanol,Solvent,0.9855840558256684,,,,,0.584,1.0,10.1016/j.jct.2009.06.024
a14fa837c14b47b890a20d5a9eca729c,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0177519142875889,CCO,ethanol,Solvent,0.9822480857124112,,,,,0.553,1.0,10.1016/j.jct.2009.06.024
0c7725172bbb41dcb2cc34ede018ecf1,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0221678398317046,CCO,ethanol,Solvent,0.9778321601682952,,,,,0.543,1.0,10.1016/j.jct.2009.06.024
8373255f3041452cb34a5c6fd6b586d6,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0302581861830549,CCO,ethanol,Solvent,0.9697418138169452,,,,,0.538,1.0,10.1016/j.jct.2009.06.024
bd7de20af43b4e5ab3324d5527c0a6ef,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0435680599680404,CCO,ethanol,Solvent,0.9564319400319594,,,,,0.504,1.0,10.1016/j.jct.2009.06.024
45e6cd301f1348698993eb3baa884f7d,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0560949436295947,CCO,ethanol,Solvent,0.9439050563704052,,,,,0.481,1.0,10.1016/j.jct.2009.06.024
f40218102419468a95b9dd5db515bcf3,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0725177503498378,CCO,ethanol,Solvent,0.9274822496501622,,,,,0.45,1.0,10.1016/j.jct.2009.06.024
3feb6ad3876e4e25882ec829cb9d0540,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0868026006895944,CCO,ethanol,Solvent,0.9131973993104056,,,,,0.44,1.0,10.1016/j.jct.2009.06.024
f4fce3de8aff4c71881152b429b3d4c7,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.1064553005195233,CCO,ethanol,Solvent,0.8935446994804767,,,,,0.411,1.0,10.1016/j.jct.2009.06.024
da2c07b086ee4929b0b800aba1e96e72,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.1189209916652392,CCO,ethanol,Solvent,0.8810790083347608,,,,,0.391,1.0,10.1016/j.jct.2009.06.024
49bfc8cd827e4e1999ff859b516a3f6d,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.132741355614612,CCO,ethanol,Solvent,0.8672586443853881,,,,,0.384,1.0,10.1016/j.jct.2009.06.024
323dea7f2d934c8f94fa51a6a1cccfd4,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.1462624657917384,CCO,ethanol,Solvent,0.8537375342082617,,,,,0.367,1.0,10.1016/j.jct.2009.06.024
54868650098747188065e6e062ae127c,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.1593749537966276,CCO,ethanol,Solvent,0.8406250462033723,,,,,0.359,1.0,10.1016/j.jct.2009.06.024
9f57d74305c649a0adbc690ac6e18296,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.002780670365305,CCCO,propan-1-ol,Solvent,0.997219329634695,,,,,0.914,1.0,10.1016/j.jct.2009.06.024
53c195875a2f43fe96870538960523d9,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0051059381442359,CCCO,propan-1-ol,Solvent,0.994894061855764,,,,,0.86,1.0,10.1016/j.jct.2009.06.024
603fb7e3fc264edc9a26b856ae177407,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0059201913899127,CCCO,propan-1-ol,Solvent,0.9940798086100872,,,,,0.826,1.0,10.1016/j.jct.2009.06.024
48244688f2de4a1798899ee71dcc6598,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0127205450507688,CCCO,propan-1-ol,Solvent,0.9872794549492312,,,,,0.77,1.0,10.1016/j.jct.2009.06.024
c8fa1a7f374940639770c2c16cf661df,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.022940623012808,CCCO,propan-1-ol,Solvent,0.977059376987192,,,,,0.702,1.0,10.1016/j.jct.2009.06.024
ba3655fce3224e40a49431c9d331f176,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0281846036993616,CCCO,propan-1-ol,Solvent,0.9718153963006384,,,,,0.668,1.0,10.1016/j.jct.2009.06.024
a7a27c7df685404bbbb5a1e56c946284,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0389774865006921,CCCO,propan-1-ol,Solvent,0.9610225134993078,,,,,0.644,1.0,10.1016/j.jct.2009.06.024
b636df733afe474f9aec89824d61ddc1,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0554678151034492,CCCO,propan-1-ol,Solvent,0.9445321848965508,,,,,0.596,1.0,10.1016/j.jct.2009.06.024
6d54cf90b3e944e3b42621fd56520f4f,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0701200524531262,CCCO,propan-1-ol,Solvent,0.9298799475468738,,,,,0.583,1.0,10.1016/j.jct.2009.06.024
7d6f00cc4e274656886526be0a005380,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0902320242166268,CCCO,propan-1-ol,Solvent,0.909767975783373,,,,,0.551,1.0,10.1016/j.jct.2009.06.024
1ecd187c34e4430ea8dcc7ad90193390,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.1112189806325867,CCCO,propan-1-ol,Solvent,0.8887810193674133,,,,,0.552,1.0,10.1016/j.jct.2009.06.024
b12b15d0fe43493e9a3dce5d9eca57a7,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.1320615306133385,CCCO,propan-1-ol,Solvent,0.8679384693866614,,,,,0.541,1.0,10.1016/j.jct.2009.06.024
ce7e62adcada4844a593caeb1904c603,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.148533821869453,CCCO,propan-1-ol,Solvent,0.851466178130547,,,,,0.531,1.0,10.1016/j.jct.2009.06.024
422544efc2634a3d8b32a338c620246a,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.1657540244253209,CCCO,propan-1-ol,Solvent,0.834245975574679,,,,,0.524,1.0,10.1016/j.jct.2009.06.024
a469b2cee03e4668b3123cadd2302b97,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0035987326416523,CC(C)O,propan-2-ol,Solvent,0.9964012673583476,,,,,0.957,1.0,10.1016/j.jct.2009.06.024
326c8f7b0cbf4b10b60baa8113e3285c,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.004528616030468,CC(C)O,propan-2-ol,Solvent,0.9954713839695318,,,,,0.952,1.0,10.1016/j.jct.2009.06.024
ea9d8578fd5d4bca8ab15007a35f6365,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0068516763750244,CC(C)O,propan-2-ol,Solvent,0.9931483236249756,,,,,0.905,1.0,10.1016/j.jct.2009.06.024
776b3df9c55f40908a83a0b22f887945,323.15,101.0,2,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0118821944072072,CC(C)O,propan-2-ol,Solvent,0.9881178055927928,,,,,0.8,1.0,10.1016/j.jct.2009.06.024
