Id,Temperature (K),Pressure (kPa),N Components,Component 1,Role 1,Mole Fraction 1,Component 2,Role 2,Mole Fraction 2,OsmoticCoefficient Value (),OsmoticCoefficient Uncertainty (),Source
e06f6cd2307d47b9b9aec1547ab10faa,298.15,101.0,2,NCCC(=O)O,Solvent,0.0080771547680235,O,Solvent,0.9919228452319764,0.9882,0.0003,10.1016/j.fluid.2014.02.004
20e501310b054a6586e9142e16cbaae8,298.15,101.0,2,NCCC(=O)O,Solvent,0.0109544912055374,O,Solvent,0.9890455087944624,0.9901,0.00025,10.1016/j.fluid.2014.02.004
4015d9ecc49f469f82aabee1f0c226b0,298.15,101.0,2,NCCC(=O)O,Solvent,0.0121250196825053,O,Solvent,0.9878749803174948,0.9905,0.00025,10.1016/j.fluid.2014.02.004
a88267ba2bcb4b3abd271baf2ec45644,298.15,101.0,2,NCCC(=O)O,Solvent,0.0168997123452906,O,Solvent,0.9831002876547092,0.9934,0.00015,10.1016/j.fluid.2014.02.004
cbd3544f10be4ef49874f7c9ee690d00,298.15,101.0,2,NCCC(=O)O,Solvent,0.0251149052979939,O,Solvent,0.974885094702006,1.0056,0.00015,10.1016/j.fluid.2014.02.004
8be28e6e7b224f9697a18f5126de913e,298.15,101.0,2,NCCCC(=O)O,Solvent,0.0025373094321701,O,Solvent,0.99746269056783,0.9884,0.0003,10.1016/j.fluid.2014.02.004
b8e076a984b749f1be6b9240aaf42596,298.15,101.0,2,NCCCC(=O)O,Solvent,0.0044657829950917,O,Solvent,0.9955342170049084,0.986,0.00035,10.1016/j.fluid.2014.02.004
81cb4b0b916a4da6b7fb3f82c0000ea8,298.15,101.0,2,NCCCC(=O)O,Solvent,0.0060078290329313,O,Solvent,0.9939921709670686,0.9866,0.00035,10.1016/j.fluid.2014.02.004
51088ce002914372a9e1406a69f86f18,298.15,101.0,2,NCCCC(=O)O,Solvent,0.0080948799254794,O,Solvent,0.9919051200745206,0.986,0.00035,10.1016/j.fluid.2014.02.004
c74bdc51fb4a45c09051b2856b73922e,298.15,101.0,2,NCCCC(=O)O,Solvent,0.0109668270035805,O,Solvent,0.9890331729964196,0.9889,0.0003,10.1016/j.fluid.2014.02.004
e38956bef59e4104ae6435191e2d1d08,298.15,101.0,2,NCCCC(=O)O,Solvent,0.0121179871923546,O,Solvent,0.9878820128076454,0.991,0.00025,10.1016/j.fluid.2014.02.004
